,loss,mean_absolute_error,val_loss,val_mean_absolute_error,lr
0,0.00034459780565359525,0.006596194114536047,0.00043381721479818225,0.006746605038642883,9.999999747378752e-05
1,0.00034619377240435116,0.006692961324006319,0.00043369673658162357,0.006858643610030413,9.999999747378752e-05
2,0.00034519162646675896,0.0066618542186915874,0.0004326085676439106,0.007033111061900854,9.999999747378752e-05
3,0.00034365547212979034,0.006546332500874996,0.00042694000876508653,0.0067157805897295475,9.999999747378752e-05
4,0.00034529837042403716,0.006631078198552132,0.0004350751347374171,0.007316063158214092,9.999999747378752e-05
5,0.00034338983257637464,0.006465675309300423,0.0004267719225026667,0.00673849368467927,9.999999747378752e-05
6,0.00034060628240695223,0.006397678051143885,0.0004344269400462508,0.006865405477583408,9.999999747378752e-05
7,0.00034432366454792727,0.00661708228290081,0.0004320485575590283,0.006980454083532095,9.999999747378752e-05
8,0.00034021669287338026,0.006436803378164768,0.0004307132330723107,0.006824849639087915,9.999999747378752e-05
9,0.000339843551046215,0.006427441257983446,0.0004316234728321433,0.006729119457304478,9.999999747378752e-05
10,0.0003385958908539679,0.0063988761976361275,0.00042681455379351975,0.006716609001159668,9.999999747378752e-05
11,0.00034119897544668574,0.006495392415672541,0.0004273037484381348,0.006705673411488533,9.999999747378752e-05
12,0.00033927970960374095,0.006434659939259291,0.0004294826998375356,0.007000245153903961,9.999999747378752e-05
13,0.0003384161358957903,0.00636713532730937,0.00042543088202364745,0.006639425177127123,9.999999747378752e-05
14,0.0003402061411179602,0.0065185874700546265,0.0004276651481632143,0.006757486145943403,9.999999747378752e-05
15,0.00033899723186752654,0.006429730914533138,0.0004281895118765533,0.006818357389420271,9.999999747378752e-05
16,0.0003367955675154614,0.006359796971082687,0.000424698565620929,0.0067006382159888744,9.999999747378752e-05
17,0.0003372563280410961,0.006408663000911474,0.00042667711386457086,0.006724557373672724,9.999999747378752e-05
18,0.00033762063685571775,0.006399580743163824,0.00042556264088489115,0.006993049290031195,9.999999747378752e-05
19,0.00033733025096201647,0.006443581078201532,0.00042382695828564466,0.006871192716062069,9.999999747378752e-05
20,0.00033649581018835306,0.006399557925760746,0.00042630319949239494,0.007007809355854988,9.999999747378752e-05
21,0.0003367130799839894,0.006496593356132507,0.00042468119645491245,0.00677097775042057,9.999999747378752e-05
22,0.0003361503072988449,0.006409815046936274,0.0004259853041730821,0.006734040565788746,9.999999747378752e-05
23,0.0003374077649722393,0.0065551213920116425,0.00043130015255883337,0.007473068777471781,9.999999747378752e-05
24,0.0003363932967962076,0.0065512889996171,0.00042174769332632424,0.006877710111439228,9.999999747378752e-05
25,0.0003346904915007245,0.0064490782096982,0.00042448455933481456,0.0067518847063183784,9.999999747378752e-05
26,0.00033429112227167934,0.0064386664889752865,0.0004234539112076163,0.006831549573689699,9.999999747378752e-05
27,0.00033674441268279526,0.006643300876021385,0.00042281149071641264,0.006933363154530525,9.999999747378752e-05
28,0.0003351361495636714,0.00647431705147028,0.0004230987105984241,0.006875353399664164,9.999999747378752e-05
29,0.00033407868694565777,0.006483226083219051,0.0004229022131767124,0.007217775098979473,9.999999747378752e-05
30,0.00033552552566915337,0.006608334835618734,0.00042513401131145657,0.007182404864579439,9.999999747378752e-05
31,0.00033349741230874014,0.006453645881265402,0.0004218085261527449,0.006877606268972158,9.999999747378752e-05
32,0.0003326259134660682,0.006442776881158352,0.0004229113517794758,0.006816800683736801,9.999999747378752e-05
33,0.0003351870214424303,0.006572323385626078,0.0004273365600965917,0.007282604929059744,9.999999747378752e-05
34,0.00033718491775087186,0.0067130220122635365,0.00041769411182031037,0.007171881850808859,9.999999747378752e-05
35,0.00033341645596212603,0.006547186989337206,0.00042391131864860654,0.006955324672162533,9.999999747378752e-05
36,0.00033171310416138213,0.006453706882894039,0.00042072939686477184,0.006959646474570036,9.999999747378752e-05
37,0.00033214658954724047,0.0064971125684678555,0.00042261529015377166,0.0070364573039114475,9.999999747378752e-05
38,0.00033336586865415383,0.006652957294136286,0.00042149063665419817,0.006743636913597584,9.999999747378752e-05
39,0.0003301414415343768,0.006396127864718437,0.00041843453072942793,0.006883870344609022,9.999999747378752e-05
40,0.00033015601366059855,0.0064861951395869255,0.0004195092129521072,0.006836016662418842,9.999999747378752e-05
41,0.0003302053519291803,0.006505737081170082,0.000415950984461233,0.006828511133790016,9.999999747378752e-05
42,0.00032984442320109036,0.006447581108659506,0.0004229763988405466,0.006947693880647421,9.999999747378752e-05
43,0.0003301761147061673,0.0065433974377810955,0.00041745959315449,0.00686095654964447,9.999999747378752e-05
44,0.00033238651829176687,0.00669163279235363,0.0004197620670311153,0.0069571021012961864,9.999999747378752e-05
45,0.0003311406342416174,0.006662824656814337,0.0004185727273579687,0.006869638804346323,9.999999747378752e-05
46,0.0003283579086807246,0.00648299278691411,0.0004202907090075314,0.0069777704775333405,9.999999747378752e-05
47,0.0003312783842880486,0.00671778991818428,0.0004178393865004182,0.007016424555331469,9.999999747378752e-05
48,0.00033161854500778846,0.00673257652670145,0.00042062138672918083,0.007027924992144108,9.999999747378752e-05
49,0.0003309719791610001,0.006629245821386576,0.000420391937950626,0.007135497871786356,9.999999747378752e-05
50,0.0003271434931472565,0.006491446401923895,0.0004119121469557285,0.006798572838306427,9.999999747378752e-05
51,0.0003296663182684117,0.006690068170428276,0.00041691346559673547,0.006961517501622438,9.999999747378752e-05
52,0.00032753300345373445,0.006610192358493805,0.0004129785287659615,0.007006480824202299,9.999999747378752e-05
53,0.00032864286832692515,0.006716403644531965,0.000413944770116359,0.007279325742274523,9.999999747378752e-05
54,0.0003275598525457705,0.0066087632440030575,0.00041330073145218194,0.006959900725632906,9.999999747378752e-05
55,0.000332471972797066,0.006896499078720808,0.0004200722323730588,0.007199913263320923,9.999999747378752e-05
56,0.00032883505466290645,0.006788965314626694,0.0004091870039701462,0.006978319026529789,9.999999747378752e-05
57,0.00032516180524706014,0.006593444850295782,0.00041577686206437645,0.006892113015055656,9.999999747378752e-05
58,0.0003253914425537611,0.006545398849993944,0.00042302162037231026,0.007954025641083717,9.999999747378752e-05
59,0.0003277367981758693,0.0067555103451013565,0.00041510032024234534,0.007273250259459019,9.999999747378752e-05
60,0.00032855521405710734,0.006798365619033575,0.0004075839649885893,0.0069849565625190735,9.999999747378752e-05
61,0.00032516718541349593,0.006639706902205944,0.00041479083010926844,0.007038426585495472,9.999999747378752e-05
62,0.0003238232166040689,0.006582994945347309,0.00041063558310270307,0.00687388563528657,9.999999747378752e-05
63,0.00032272382830140286,0.006541689857840538,0.00041172460769303145,0.006984279025346041,9.999999747378752e-05
