,Epoch_Best,MSE,MAE,Duration
0,806,0.003120691023973955,0.035427581518888474,2088.7626371383667
1,355,0.0014050583639699551,0.021817442029714584,1036.0014424324036
2,6,0.0012075126546228097,0.01873813383281231,145.03531765937805
3,64,0.0011232958770253593,0.017582712695002556,173.25789880752563
4,912,0.0002185634997052451,0.009324888698756695,2410.7172842025757
