,Epoch_Best,MSE,MAE,Duration
0,818,2.9593334084489065e-06,0.0003936497960239649,11437.800328969955
1,25,6.513018932865735e-06,0.00040711648762226105,657.933572769165
2,379,4.608769324300334e-06,0.0003250935988035053,5639.863540172577
3,56,5.159989307735992e-06,0.0003433756355661899,1437.0832526683807
4,58,5.1026883183011605e-06,0.0003400387358851731,1117.4978940486908
