,Epoch_Best,MSE,MAE,Duration
0,943,2.09255608751846e-06,0.00038357137236744165,11530.80702495575
1,56,4.844512965797145e-06,0.0003745506692212075,692.0933699607849
2,102,4.777443823261112e-06,0.00036017378442920744,1350.6694750785828
3,60,4.364256600158316e-06,0.00035668109194375575,733.1343359947205
4,51,4.646843545212202e-06,0.00036752171581611037,846.6661095619202
