,Epoch_Best,MSE,MAE,Duration
0,170,0.00032571038738953776,0.007089016493409872,819.3251087665558
1,8,0.0003346611071416798,0.006737904157489538,225.17278623580933
2,61,0.0003221673913584608,0.006392061244696379,335.75150752067566
3,13,0.0003169560473502821,0.006285839714109898,224.46905088424683
4,16,0.00032272382830140286,0.006359796971082687,228.9841661453247
