,Epoch_Best,MSE,MAE,Duration
0,203,4.3307434073843375e-05,0.0022337331902235746,1522.40580701828
1,27,3.458563252125815e-05,0.0016384428599849343,571.5656871795654
2,154,1.822246445549859e-05,0.0011230336967855692,2031.410243988037
3,11,1.5446675054893905e-05,0.001010249718092382,622.727445602417
4,28,1.3700987058958466e-05,0.0010517045157030225,725.6221151351929
