,F1,Loss,Accuracy,Precision,Recall,Duration
0,0.9939450686387581,0.027507514290654202,0.9939363598823547,0.9940400047736,0.9938855845062096,137.8260989189148
1,0.9959746386899155,0.015290525948396187,0.9959575533866882,0.9959256913382667,0.9960581665367514,107.63667225837708
2,1.0,0.0010752527067209407,1.0,1.0,1.0,88.32081580162048
3,1.0,0.00029590568871953486,1.0,1.0,1.0,79.2752583026886
4,1.0,0.0004918546444498412,1.0,1.0,1.0,65.79063606262207
