,F1,Loss,Accuracy,Precision,Recall,Duration
0,0.9879948075878108,0.05139441729371237,0.9878726601600647,0.9880985671865034,0.9880022979858032,34.96629214286804
1,0.994942218142093,0.03206201820968904,0.9949469566345215,0.9949863175962694,0.994933808303521,31.865667819976807
2,0.9995073861740529,0.005217607970939626,0.9994946718215942,0.9995098039215687,0.9995073891625615,25.080808639526367
3,1.0,0.005167782555274944,1.0,1.0,1.0,25.008508920669556
4,0.9984856404531582,0.0075973087810620255,0.9984833002090454,0.9984563324237055,0.9985202379155798,26.984018087387085
