,F1,Loss,Accuracy,Precision,Recall,Duration,AUROC
0,0.9938552994469769,0.013798978354677183,0.9976744055747986,0.9891304347826086,0.9987012987012986,198.68121123313904,0.9993714927048261
1,1.0,1.798410042727821e-06,1.0,1.0,1.0,1054.3309247493744,1.0
2,0.9979249073849168,0.0012149349808112551,0.9992247819900513,0.9995674740484429,0.9962962962962962,1966.1739175319672,1.0
3,0.9979247199820969,0.0029755567593935444,0.9992241859436035,0.9962962962962962,0.9995670995670995,1049.9738943576813,0.9999870775990178
4,1.0,2.6307175237605525e-05,1.0,1.0,1.0,165.2300899028778,1.0
