,F1,Loss,Accuracy,Precision,Recall,Duration,AUROC
0,0.9979905884771931,0.0015333351873228229,0.9992247819900513,0.9995655951346656,0.9964285714285714,168.01033425331116,1.0
1,1.0,0.001531907697722619,1.0,1.0,1.0,136.58781671524048,1.0
2,0.9980155403191442,0.0049103378636361815,0.9992247819900513,0.9964788732394366,0.9995648389904265,126.69749236106873,0.9999197575443339
3,0.9960183606395334,0.0034858882677838167,0.9984484314918518,0.9929577464788732,0.999129677980853,126.95127773284912,0.999993783414149
4,0.998002965340836,0.004653396420767164,0.9992241859436035,0.9964539007092199,0.9995648389904265,126.51077795028687,0.9999875668282979
