,1,2,3,4,5,mean_tpr,std_tpr,fpr
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9982683982683983,1.0,1.0,0.9991341991341991,1.0,0.9994805194805195,0.0007743958363635535,0.010101010101010102
2,0.9982683982683983,1.0,1.0,1.0,1.0,0.9996536796536797,0.0007743958363635472,0.020202020202020204
3,0.9982683982683983,1.0,1.0,1.0,1.0,0.9996536796536797,0.0007743958363635472,0.030303030303030304
4,0.9982683982683983,1.0,1.0,1.0,1.0,0.9996536796536797,0.0007743958363635472,0.04040404040404041
5,0.9982683982683983,1.0,1.0,1.0,1.0,0.9996536796536797,0.0007743958363635472,0.05050505050505051
6,0.9982683982683983,1.0,1.0,1.0,1.0,0.9996536796536797,0.0007743958363635472,0.06060606060606061
7,0.9982683982683983,1.0,1.0,1.0,1.0,0.9996536796536797,0.0007743958363635472,0.07070707070707072
8,0.9982683982683983,1.0,1.0,1.0,1.0,0.9996536796536797,0.0007743958363635472,0.08080808080808081
9,0.9982683982683983,1.0,1.0,1.0,1.0,0.9996536796536797,0.0007743958363635472,0.09090909090909091
10,0.9991341991341991,1.0,1.0,1.0,1.0,0.9998268398268397,0.00038719791818179843,0.10101010101010102
11,0.9991341991341991,1.0,1.0,1.0,1.0,0.9998268398268397,0.00038719791818179843,0.11111111111111112
12,0.9991341991341991,1.0,1.0,1.0,1.0,0.9998268398268397,0.00038719791818179843,0.12121212121212122
13,0.9991341991341991,1.0,1.0,1.0,1.0,0.9998268398268397,0.00038719791818179843,0.13131313131313133
14,0.9991341991341991,1.0,1.0,1.0,1.0,0.9998268398268397,0.00038719791818179843,0.14141414141414144
15,0.9991341991341991,1.0,1.0,1.0,1.0,0.9998268398268397,0.00038719791818179843,0.15151515151515152
16,0.9991341991341991,1.0,1.0,1.0,1.0,0.9998268398268397,0.00038719791818179843,0.16161616161616163
17,0.9991341991341991,1.0,1.0,1.0,1.0,0.9998268398268397,0.00038719791818179843,0.17171717171717174
18,0.9991341991341991,1.0,1.0,1.0,1.0,0.9998268398268397,0.00038719791818179843,0.18181818181818182
19,0.9991341991341991,1.0,1.0,1.0,1.0,0.9998268398268397,0.00038719791818179843,0.19191919191919193
20,0.9991341991341991,1.0,1.0,1.0,1.0,0.9998268398268397,0.00038719791818179843,0.20202020202020204
21,0.9991341991341991,1.0,1.0,1.0,1.0,0.9998268398268397,0.00038719791818179843,0.21212121212121213
22,0.9991341991341991,1.0,1.0,1.0,1.0,0.9998268398268397,0.00038719791818179843,0.22222222222222224
23,0.9991341991341991,1.0,1.0,1.0,1.0,0.9998268398268397,0.00038719791818179843,0.23232323232323235
24,0.9991341991341991,1.0,1.0,1.0,1.0,0.9998268398268397,0.00038719791818179843,0.24242424242424243
25,0.9991341991341991,1.0,1.0,1.0,1.0,0.9998268398268397,0.00038719791818179843,0.25252525252525254
26,0.9991341991341991,1.0,1.0,1.0,1.0,0.9998268398268397,0.00038719791818179843,0.26262626262626265
27,0.9991341991341991,1.0,1.0,1.0,1.0,0.9998268398268397,0.00038719791818179843,0.27272727272727276
28,0.9991341991341991,1.0,1.0,1.0,1.0,0.9998268398268397,0.00038719791818179843,0.2828282828282829
