,1,2,3,4,5,mean_tpr,std_tpr,fpr
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9922010398613518,0.9974003466204506,0.9991326973113617,1.0,1.0,0.9977468167586329,0.003276813135344157,0.010101010101010102
2,0.9930675909878682,0.9974003466204506,0.9991326973113617,1.0,1.0,0.9979201269839362,0.002912874334066521,0.020202020202020204
3,0.9974003466204506,0.9974003466204506,0.9991326973113617,1.0,1.0,0.9987866781104525,0.0013141403371643447,0.030303030303030304
4,0.9982668977469671,0.9974003466204506,0.9991326973113617,1.0,1.0,0.9989599883357559,0.0011298156661785977,0.04040404040404041
5,0.9982668977469671,0.9974003466204506,0.9991326973113617,1.0,1.0,0.9989599883357559,0.0011298156661785977,0.05050505050505051
6,0.9982668977469671,0.9974003466204506,0.9991326973113617,1.0,1.0,0.9989599883357559,0.0011298156661785977,0.06060606060606061
7,0.9982668977469671,0.9974003466204506,0.9991326973113617,1.0,1.0,0.9989599883357559,0.0011298156661785977,0.07070707070707072
8,0.9982668977469671,0.9974003466204506,0.9991326973113617,1.0,1.0,0.9989599883357559,0.0011298156661785977,0.08080808080808081
9,0.9982668977469671,0.9974003466204506,0.9991326973113617,1.0,1.0,0.9989599883357559,0.0011298156661785977,0.09090909090909091
10,0.9982668977469671,0.9974003466204506,0.9991326973113617,1.0,1.0,0.9989599883357559,0.0011298156661785977,0.10101010101010102
11,0.9991334488734835,0.9974003466204506,0.9991326973113617,1.0,1.0,0.9991332985610593,0.0010613041012214812,0.11111111111111112
12,0.9991334488734835,0.9974003466204506,0.9991326973113617,1.0,1.0,0.9991332985610593,0.0010613041012214812,0.12121212121212122
13,0.9991334488734835,0.9974003466204506,0.9991326973113617,1.0,1.0,0.9991332985610593,0.0010613041012214812,0.13131313131313133
14,0.9991334488734835,0.9974003466204506,0.9991326973113617,1.0,1.0,0.9991332985610593,0.0010613041012214812,0.14141414141414144
15,0.9991334488734835,0.9974003466204506,0.9991326973113617,1.0,1.0,0.9991332985610593,0.0010613041012214812,0.15151515151515152
16,0.9991334488734835,0.9974003466204506,0.9991326973113617,1.0,1.0,0.9991332985610593,0.0010613041012214812,0.16161616161616163
17,0.9991334488734835,0.9974003466204506,1.0,1.0,1.0,0.9993067590987869,0.0011298444376434305,0.17171717171717174
18,0.9991334488734835,0.9974003466204506,1.0,1.0,1.0,0.9993067590987869,0.0011298444376434305,0.18181818181818182
19,0.9991334488734835,0.9974003466204506,1.0,1.0,1.0,0.9993067590987869,0.0011298444376434305,0.19191919191919193
20,0.9991334488734835,0.9974003466204506,1.0,1.0,1.0,0.9993067590987869,0.0011298444376434305,0.20202020202020204
21,0.9991334488734835,0.9974003466204506,1.0,1.0,1.0,0.9993067590987869,0.0011298444376434305,0.21212121212121213
22,0.9991334488734835,0.9974003466204506,1.0,1.0,1.0,0.9993067590987869,0.0011298444376434305,0.22222222222222224
23,0.9991334488734835,0.9974003466204506,1.0,1.0,1.0,0.9993067590987869,0.0011298444376434305,0.23232323232323235
24,0.9991334488734835,0.9974003466204506,1.0,1.0,1.0,0.9993067590987869,0.0011298444376434305,0.24242424242424243
25,0.9991334488734835,0.9974003466204506,1.0,1.0,1.0,0.9993067590987869,0.0011298444376434305,0.25252525252525254
26,0.9991334488734835,0.9974003466204506,1.0,1.0,1.0,0.9993067590987869,0.0011298444376434305,0.26262626262626265
27,0.9991334488734835,0.9982668977469671,1.0,1.0,1.0,0.9994800693240901,0.0007750668899479276,0.27272727272727276
28,0.9991334488734835,0.9982668977469671,1.0,1.0,1.0,0.9994800693240901,0.0007750668899479276,0.2828282828282829
29,0.9991334488734835,0.9982668977469671,1.0,1.0,1.0,0.9994800693240901,0.0007750668899479276,0.29292929292929293
30,0.9991334488734835,0.9982668977469671,1.0,1.0,1.0,0.9994800693240901,0.0007750668899479276,0.30303030303030304
31,0.9991334488734835,0.9982668977469671,1.0,1.0,1.0,0.9994800693240901,0.0007750668899479276,0.31313131313131315
32,0.9991334488734835,0.9982668977469671,1.0,1.0,1.0,0.9994800693240901,0.0007750668899479276,0.32323232323232326
33,0.9991334488734835,0.9982668977469671,1.0,1.0,1.0,0.9994800693240901,0.0007750668899479276,0.33333333333333337
34,0.9991334488734835,0.9982668977469671,1.0,1.0,1.0,0.9994800693240901,0.0007750668899479276,0.3434343434343435
35,0.9991334488734835,0.9982668977469671,1.0,1.0,1.0,0.9994800693240901,0.0007750668899479276,0.3535353535353536
36,0.9991334488734835,0.9982668977469671,1.0,1.0,1.0,0.9994800693240901,0.0007750668899479276,0.36363636363636365
37,0.9991334488734835,0.9982668977469671,1.0,1.0,1.0,0.9994800693240901,0.0007750668899479276,0.37373737373737376
38,0.9991334488734835,0.9982668977469671,1.0,1.0,1.0,0.9994800693240901,0.0007750668899479276,0.38383838383838387
39,0.9991334488734835,0.9982668977469671,1.0,1.0,1.0,0.9994800693240901,0.0007750668899479276,0.393939393939394
40,0.9991334488734835,0.9982668977469671,1.0,1.0,1.0,0.9994800693240901,0.0007750668899479276,0.4040404040404041
41,0.9991334488734835,0.9982668977469671,1.0,1.0,1.0,0.9994800693240901,0.0007750668899479276,0.4141414141414142
42,0.9991334488734835,0.9982668977469671,1.0,1.0,1.0,0.9994800693240901,0.0007750668899479276,0.42424242424242425
43,0.9991334488734835,0.9982668977469671,1.0,1.0,1.0,0.9994800693240901,0.0007750668899479276,0.43434343434343436
44,0.9991334488734835,0.9982668977469671,1.0,1.0,1.0,0.9994800693240901,0.0007750668899479276,0.4444444444444445
45,0.9991334488734835,0.9982668977469671,1.0,1.0,1.0,0.9994800693240901,0.0007750668899479276,0.4545454545454546
46,0.9991334488734835,0.9982668977469671,1.0,1.0,1.0,0.9994800693240901,0.0007750668899479276,0.4646464646464647
47,0.9991334488734835,0.9982668977469671,1.0,1.0,1.0,0.9994800693240901,0.0007750668899479276,0.4747474747474748
48,1.0,0.9982668977469671,1.0,1.0,1.0,0.9996533795493935,0.0007750668899479276,0.48484848484848486
49,1.0,0.9982668977469671,1.0,1.0,1.0,0.9996533795493935,0.0007750668899479276,0.494949494949495
50,1.0,0.9982668977469671,1.0,1.0,1.0,0.9996533795493935,0.0007750668899479276,0.5050505050505051
51,1.0,0.9982668977469671,1.0,1.0,1.0,0.9996533795493935,0.0007750668899479276,0.5151515151515152
52,1.0,0.9982668977469671,1.0,1.0,1.0,0.9996533795493935,0.0007750668899479276,0.5252525252525253
53,1.0,0.9982668977469671,1.0,1.0,1.0,0.9996533795493935,0.0007750668899479276,0.5353535353535354
54,1.0,0.9982668977469671,1.0,1.0,1.0,0.9996533795493935,0.0007750668899479276,0.5454545454545455
55,1.0,0.9982668977469671,1.0,1.0,1.0,0.9996533795493935,0.0007750668899479276,0.5555555555555556
56,1.0,0.9982668977469671,1.0,1.0,1.0,0.9996533795493935,0.0007750668899479276,0.5656565656565657
57,1.0,0.9982668977469671,1.0,1.0,1.0,0.9996533795493935,0.0007750668899479276,0.5757575757575758
58,1.0,0.9982668977469671,1.0,1.0,1.0,0.9996533795493935,0.0007750668899479276,0.5858585858585859
59,1.0,0.9982668977469671,1.0,1.0,1.0,0.9996533795493935,0.0007750668899479276,0.595959595959596
60,1.0,0.9982668977469671,1.0,1.0,1.0,0.9996533795493935,0.0007750668899479276,0.6060606060606061
61,1.0,0.9982668977469671,1.0,1.0,1.0,0.9996533795493935,0.0007750668899479276,0.6161616161616162
62,1.0,0.9991334488734835,1.0,1.0,1.0,0.9998266897746968,0.0003875334449739637,0.6262626262626263
63,1.0,0.9991334488734835,1.0,1.0,1.0,0.9998266897746968,0.0003875334449739637,0.6363636363636365
64,1.0,0.9991334488734835,1.0,1.0,1.0,0.9998266897746968,0.0003875334449739637,0.6464646464646465
65,1.0,0.9991334488734835,1.0,1.0,1.0,0.9998266897746968,0.0003875334449739637,0.6565656565656566
66,1.0,0.9991334488734835,1.0,1.0,1.0,0.9998266897746968,0.0003875334449739637,0.6666666666666667
67,1.0,0.9991334488734835,1.0,1.0,1.0,0.9998266897746968,0.0003875334449739637,0.6767676767676768
68,1.0,0.9991334488734835,1.0,1.0,1.0,0.9998266897746968,0.0003875334449739637,0.686868686868687
69,1.0,0.9991334488734835,1.0,1.0,1.0,0.9998266897746968,0.0003875334449739637,0.696969696969697
70,1.0,0.9991334488734835,1.0,1.0,1.0,0.9998266897746968,0.0003875334449739637,0.7070707070707072
