,F1,Loss,Accuracy,Precision,Recall,Duration,AUROC
0,0.9876707615455194,0.017062347184378445,0.9953488111495972,0.9876707615455194,0.9876707615455194,1168.2548315525055,0.9993437149556529
1,0.9898891886426588,0.020308229869886757,0.9961240291595459,0.9822695035460993,0.9978336221837089,1849.5715055465698,0.9984134468345397
2,0.9979648984421219,0.005652347569037008,0.9992247819900513,0.9963768115942029,0.9995663486556808,1089.6312232017517,0.9998543944391337
3,1.0,0.0006048545256754509,1.0,1.0,1.0,1273.791724205017,1.0
4,1.0,0.0010855304974835198,1.0,1.0,1.0,930.5568428039551,1.0
