,F1,Loss,Accuracy,Precision,Recall,Duration,AUROC
0,0.970047320589642,0.051678473665897895,0.9883720874786377,0.968585078606744,0.9715217391304347,260.69650506973267,0.9978509316770187
1,0.9837711352657006,0.015108881748187565,0.9937984347343445,0.9900474054439801,0.9777018633540373,174.8151671886444,0.9996708074534162
2,0.9979905884771931,0.0034588948038920837,0.9992247819900513,0.9995655951346656,0.9964285714285714,165.20710253715515,0.9999875776397515
3,1.0,0.0008737725767252366,1.0,1.0,1.0,164.87745022773743,1.0
4,1.0,0.0005730302586936557,1.0,1.0,1.0,168.16964554786682,1.0
