,1,2,3,4,5,mean_tpr,std_tpr,fpr
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9860869565217392,0.9965217391304347,1.0,1.0,1.0,0.9965217391304348,0.006024524548065646,0.010101010101010102
2,0.9860869565217392,0.9965217391304347,1.0,1.0,1.0,0.9965217391304348,0.006024524548065646,0.020202020202020204
3,0.9921739130434782,0.9965217391304347,1.0,1.0,1.0,0.9977391304347826,0.0034564533764090194,0.030303030303030304
4,0.9930434782608696,0.9973913043478261,1.0,1.0,1.0,0.9980869565217392,0.0030372607298387723,0.04040404040404041
5,0.9930434782608696,0.9982608695652174,1.0,1.0,1.0,0.9982608695652175,0.003012262274032822,0.05050505050505051
6,0.9930434782608696,0.9982608695652174,1.0,1.0,1.0,0.9982608695652175,0.003012262274032822,0.06060606060606061
7,0.9930434782608696,0.9982608695652174,1.0,1.0,1.0,0.9982608695652175,0.003012262274032822,0.07070707070707072
8,0.9939130434782608,0.9991304347826087,1.0,1.0,1.0,0.9986086956521738,0.002651817509909049,0.08080808080808081
9,0.9939130434782608,0.9991304347826087,1.0,1.0,1.0,0.9986086956521738,0.002651817509909049,0.09090909090909091
10,0.9947826086956522,0.9991304347826087,1.0,1.0,1.0,0.9987826086956522,0.0022675486626791874,0.10101010101010102
11,0.9947826086956522,0.9991304347826087,1.0,1.0,1.0,0.9987826086956522,0.0022675486626791874,0.11111111111111112
12,0.9956521739130435,0.9991304347826087,1.0,1.0,1.0,0.9989565217391304,0.001885172468580753,0.12121212121212122
13,0.9956521739130435,0.9991304347826087,1.0,1.0,1.0,0.9989565217391304,0.001885172468580753,0.13131313131313133
14,0.9956521739130435,0.9991304347826087,1.0,1.0,1.0,0.9989565217391304,0.001885172468580753,0.14141414141414144
15,0.9965217391304347,0.9991304347826087,1.0,1.0,1.0,0.9991304347826088,0.0015061311370164353,0.15151515151515152
16,0.9965217391304347,0.9991304347826087,1.0,1.0,1.0,0.9991304347826088,0.0015061311370164353,0.16161616161616163
17,0.9965217391304347,0.9991304347826087,1.0,1.0,1.0,0.9991304347826088,0.0015061311370164353,0.17171717171717174
18,0.9973913043478261,0.9991304347826087,1.0,1.0,1.0,0.9993043478260869,0.0011337743313395957,0.18181818181818182
19,0.9973913043478261,0.9991304347826087,1.0,1.0,1.0,0.9993043478260869,0.0011337743313395957,0.19191919191919193
