,1,2,3,4,5,mean_tpr,std_tpr,fpr
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9887152777777778,0.9982638888888888,0.9973958333333334,0.998262380538662,0.9973935708079931,0.996006190269331,0.004098808825501992,0.010101010101010102
2,0.9895833333333334,0.9982638888888888,0.9973958333333334,0.9991311902693311,0.9973935708079931,0.996353563326576,0.003852548237106716,0.020202020202020204
3,0.9947916666666666,0.9982638888888888,0.9982638888888888,0.9991311902693311,0.9973935708079931,0.9975688411043537,0.0016696208621277396,0.030303030303030304
4,0.9947916666666666,0.9982638888888888,0.9982638888888888,0.9991311902693311,0.9973935708079931,0.9975688411043537,0.0016696208621277396,0.04040404040404041
5,0.9947916666666666,0.9982638888888888,0.9982638888888888,0.9991311902693311,0.9973935708079931,0.9975688411043537,0.0016696208621277396,0.05050505050505051
6,0.9956597222222222,0.9982638888888888,0.9982638888888888,0.9991311902693311,0.9973935708079931,0.997742452215465,0.001316422068740782,0.06060606060606061
7,0.9973958333333334,0.9982638888888888,0.9982638888888888,0.9991311902693311,0.9973935708079931,0.998089674437687,0.0007265384227527241,0.07070707070707072
8,0.9973958333333334,0.9982638888888888,0.9982638888888888,0.9991311902693311,0.9973935708079931,0.998089674437687,0.0007265384227527241,0.08080808080808081
9,0.9973958333333334,0.9982638888888888,0.9982638888888888,0.9991311902693311,0.998262380538662,0.9982634363838209,0.00061354164148897,0.09090909090909091
10,0.9973958333333334,0.9982638888888888,0.9991319444444444,0.9991311902693311,0.998262380538662,0.9984370474949321,0.0007261775506832095,0.10101010101010102
11,0.9982638888888888,0.9982638888888888,0.9991319444444444,0.9991311902693311,0.998262380538662,0.9986106586060431,0.00047552292886155774,0.11111111111111112
12,0.9982638888888888,0.9982638888888888,0.9991319444444444,0.9991311902693311,0.998262380538662,0.9986106586060431,0.00047552292886155774,0.12121212121212122
13,0.9982638888888888,0.9982638888888888,0.9991319444444444,0.9991311902693311,0.998262380538662,0.9986106586060431,0.00047552292886155774,0.13131313131313133
14,0.9982638888888888,0.9982638888888888,0.9991319444444444,0.9991311902693311,0.998262380538662,0.9986106586060431,0.00047552292886155774,0.14141414141414144
15,0.9982638888888888,0.9982638888888888,0.9991319444444444,0.9991311902693311,0.998262380538662,0.9986106586060431,0.00047552292886155774,0.15151515151515152
16,0.9991319444444444,0.9982638888888888,0.9991319444444444,0.9991311902693311,0.998262380538662,0.9987842697171543,0.0004757293932922244,0.16161616161616163
17,0.9991319444444444,0.9982638888888888,0.9991319444444444,0.9991311902693311,0.998262380538662,0.9987842697171543,0.0004757293932922244,0.17171717171717174
18,0.9991319444444444,0.9991319444444444,0.9991319444444444,0.9991311902693311,0.998262380538662,0.9989578808282653,0.0003887966186301149,0.18181818181818182
19,0.9991319444444444,0.9991319444444444,0.9991319444444444,0.9991311902693311,0.998262380538662,0.9989578808282653,0.0003887966186301149,0.19191919191919193
20,0.9991319444444444,0.9991319444444444,0.9991319444444444,0.9991311902693311,0.998262380538662,0.9989578808282653,0.0003887966186301149,0.20202020202020204
21,0.9991319444444444,0.9991319444444444,1.0,0.9991311902693311,0.998262380538662,0.9991314919393763,0.0006143413909924977,0.21212121212121213
22,1.0,0.9991319444444444,1.0,0.9991311902693311,0.998262380538662,0.9993051030504876,0.0007268533785860063,0.22222222222222224
23,1.0,0.9991319444444444,1.0,0.9991311902693311,0.998262380538662,0.9993051030504876,0.0007268533785860063,0.23232323232323235
24,1.0,0.9991319444444444,1.0,0.9991311902693311,0.998262380538662,0.9993051030504876,0.0007268533785860063,0.24242424242424243
25,1.0,0.9991319444444444,1.0,0.9991311902693311,0.998262380538662,0.9993051030504876,0.0007268533785860063,0.25252525252525254
26,1.0,0.9991319444444444,1.0,0.9991311902693311,0.998262380538662,0.9993051030504876,0.0007268533785860063,0.26262626262626265
27,1.0,0.9991319444444444,1.0,0.9991311902693311,0.998262380538662,0.9993051030504876,0.0007268533785860063,0.27272727272727276
