,loss,acc,val_loss,val_acc,lr
0,0.46165919212603485,0.8443195223808289,0.30729669457374337,0.8994413614273071,0.0010000000474974513
1,0.31485960586628464,0.892981767654419,0.2990007569503518,0.8994413614273071,0.0010000000474974513
2,0.30493599995710724,0.892981767654419,0.3034875146503555,0.8994413614273071,0.0010000000474974513
3,0.2981326463912152,0.892981767654419,0.2916649758149792,0.8994413614273071,0.0010000000474974513
4,0.28210035023092067,0.892981767654419,0.2764582643961773,0.8994413614273071,0.0010000000474974513
5,0.2670270244295905,0.8937572836875916,0.23602655088768326,0.9008380174636841,0.0010000000474974513
6,0.24551047032865825,0.895308256149292,0.21547332181277887,0.917597770690918,0.0010000000474974513
7,0.22828585524783665,0.9024815559387207,0.20529000153088703,0.8994413614273071,0.0010000000474974513
8,0.2065223067155315,0.913726270198822,0.17134655412681943,0.9301676154136658,0.0010000000474974513
9,0.18543130715210432,0.9321442246437073,0.14577076080458123,0.9553072452545166,0.0010000000474974513
10,0.16084728955922084,0.9490112662315369,0.1175105472267007,0.9734637141227722,0.0010000000474974513
11,0.14448958480194032,0.9511438608169556,0.12371159632112727,0.9622905254364014,0.0010000000474974513
12,0.14611615468800276,0.9517254829406738,0.10576283190836454,0.9706704020500183,0.0010000000474974513
13,0.14147907026912315,0.9511438608169556,0.09640945648181372,0.9748603105545044,0.0010000000474974513
14,0.13954519160949894,0.9536641836166382,0.10327753828391016,0.9734637141227722,0.0010000000474974513
15,0.13682037844427708,0.9538580775260925,0.10251399254499201,0.9748603105545044,0.0010000000474974513
16,0.14090087630227352,0.9552152156829834,0.10121874457131551,0.9748603105545044,0.0010000000474974513
17,0.13885988807865426,0.9546335935592651,0.10832351754164563,0.9748603105545044,0.0010000000474974513
18,0.13756630701721062,0.9556029438972473,0.09555064283269743,0.9748603105545044,0.0010000000474974513
19,0.12862253959856554,0.9561845660209656,0.09835588207790971,0.9748603105545044,0.0010000000474974513
20,0.1265985448348194,0.9556029438972473,0.09232666622327027,0.9762569665908813,0.0010000000474974513
21,0.12036395781594406,0.9556029438972473,0.0900526422611828,0.9762569665908813,0.0010000000474974513
22,0.11212847502732425,0.9559906721115112,0.0794265604676814,0.9762569665908813,0.0010000000474974513
23,0.10781759659522445,0.9612252712249756,0.07388319491341128,0.9846368432044983,0.0010000000474974513
24,0.10240179395643303,0.9654905200004578,0.07409995317708847,0.9860334992408752,0.0010000000474974513
25,0.09734946056859536,0.9705312252044678,0.07352385784410898,0.9860334992408752,0.0010000000474974513
26,0.09484103605434292,0.9722760915756226,0.06928063924918627,0.9874301552772522,0.0010000000474974513
27,0.08901276043932213,0.9769290685653687,0.07275487765586576,0.9888268113136292,0.0010000000474974513
28,0.08180152081724469,0.9806126356124878,0.055341072047555916,0.9888268113136292,0.0010000000474974513
29,0.08193259889902002,0.9782861471176147,0.06180150692439612,0.9902234673500061,0.0010000000474974513
30,0.08065054967375447,0.9800310134887695,0.060232027740784864,0.9902234673500061,0.0010000000474974513
31,0.07690734876888165,0.9806126356124878,0.05920971249485149,0.9902234673500061,0.0010000000474974513
32,0.07502072942076657,0.981194257736206,0.05983863783448768,0.9888268113136292,0.0010000000474974513
33,0.07398902779403885,0.9808065295219421,0.05339778304183283,0.9888268113136292,0.0010000000474974513
34,0.07145435017247956,0.9813881516456604,0.05214949918900455,0.9888268113136292,0.0010000000474974513
35,0.06966471477343436,0.98158198595047,0.06102326514417899,0.9846368432044983,0.0010000000474974513
36,0.0668938747553365,0.9825513958930969,0.04999053144213541,0.9888268113136292,0.0010000000474974513
37,0.06483842049425265,0.9819697737693787,0.0450146686618721,0.9902234673500061,0.0010000000474974513
38,0.06243232178302087,0.9831330180168152,0.04450031238810976,0.9916201233863831,0.0010000000474974513
39,0.06103031922199667,0.9835207462310791,0.044659328444044015,0.9902234673500061,0.0010000000474974513
40,0.05978564116359913,0.9831330180168152,0.04187201534777713,0.9916201233863831,0.0010000000474974513
41,0.06026426973503867,0.983908474445343,0.04117973533838821,0.9888268113136292,0.0010000000474974513
42,0.0589545176816962,0.9837146401405334,0.047372805776709284,0.9888268113136292,0.0010000000474974513
43,0.058333585508956426,0.9844900965690613,0.041945590913378995,0.9916201233863831,0.0010000000474974513
44,0.05688650299263768,0.9846839904785156,0.04193816959400084,0.9916201233863831,0.0010000000474974513
45,0.057018623599575304,0.9835207462310791,0.040412604075195736,0.9902234673500061,0.0010000000474974513
46,0.055143123852271776,0.9846839904785156,0.039434279783436374,0.9916201233863831,0.0010000000474974513
47,0.05435032041157665,0.98487788438797,0.03939559830966608,0.9888268113136292,0.0010000000474974513
48,0.05455897487237755,0.9837146401405334,0.04454289827308508,0.9916201233863831,0.0010000000474974513
49,0.05356514204788943,0.9844900965690613,0.03807097485590747,0.9902234673500061,0.0010000000474974513
50,0.05332899788201734,0.9854595065116882,0.03852953670244643,0.9916201233863831,0.0010000000474974513
51,0.0538683055389778,0.9835207462310791,0.03880713702122259,0.9888268113136292,0.0010000000474974513
52,0.052635675572081334,0.9846839904785156,0.03820290341557071,0.9888268113136292,0.0010000000474974513
53,0.052852414096277694,0.9842962622642517,0.03697769263728038,0.99301677942276,0.0010000000474974513
54,0.05160926924112024,0.9846839904785156,0.03436131867470855,0.9902234673500061,0.0010000000474974513
55,0.05084711621353311,0.9844900965690613,0.03476516034339643,0.9916201233863831,0.0010000000474974513
56,0.05077711901489895,0.9858472347259521,0.03461383637977379,0.99301677942276,0.0010000000474974513
57,0.050880462656714115,0.9852656126022339,0.039714207690646194,0.9902234673500061,0.0010000000474974513
58,0.05123627569834106,0.9846839904785156,0.03687938054055808,0.99301677942276,0.0010000000474974513
59,0.049059712439963245,0.9856533408164978,0.032495834068629326,0.9902234673500061,0.0010000000474974513
60,0.048724293603354896,0.9872043132781982,0.0409172991519617,0.9902234673500061,0.0010000000474974513
61,0.04897580001851347,0.9854595065116882,0.03479939803231362,0.99301677942276,0.0010000000474974513
62,0.04952436317077622,0.9846839904785156,0.03401903365348471,0.9902234673500061,0.0010000000474974513
63,0.04908694196947442,0.9852656126022339,0.03246272646681556,0.99301677942276,0.0010000000474974513
64,0.05186222858810757,0.983908474445343,0.03464160531280593,0.9902234673500061,0.0010000000474974513
65,0.04857503173864884,0.9854595065116882,0.03419974779803826,0.9916201233863831,0.0010000000474974513
66,0.04863162980006503,0.9858472347259521,0.034514876342685526,0.99301677942276,0.0010000000474974513
67,0.04866690737400789,0.9866227507591248,0.03477114955140226,0.9916201233863831,0.0010000000474974513
68,0.046674829320537924,0.9866227507591248,0.031580179544717236,0.99301677942276,0.0010000000474974513
69,0.04712075447593608,0.9868165850639343,0.03503204210968324,0.99301677942276,0.0010000000474974513
70,0.04587832277372751,0.9870104789733887,0.031876853745243405,0.99301677942276,0.0010000000474974513
71,0.04702908404643809,0.9854595065116882,0.03018098301644432,0.9916201233863831,0.0010000000474974513
72,0.04923337309709026,0.9856533408164978,0.03397842625665931,0.9916201233863831,0.0010000000474974513
73,0.05070890090960942,0.9844900965690613,0.03144014936315114,0.99301677942276,0.0010000000474974513
74,0.04557880627214562,0.9858472347259521,0.031279881765764184,0.99301677942276,0.0010000000474974513
75,0.045256704183749656,0.9872043132781982,0.030957971163635148,0.994413435459137,0.0010000000474974513
76,0.04539759328553454,0.9864288568496704,0.03167772889345385,0.994413435459137,0.0010000000474974513
77,0.044823305304340956,0.9856533408164978,0.033113339067795754,0.994413435459137,0.0010000000474974513
78,0.04295052414793939,0.9868165850639343,0.029983451746029562,0.99301677942276,0.0010000000474974513
79,0.04404559791934564,0.9873982071876526,0.03351743869982951,0.9902234673500061,0.0010000000474974513
80,0.04583649395142775,0.9837146401405334,0.028298505816046753,0.99301677942276,0.0010000000474974513
81,0.041757316922262665,0.9873982071876526,0.030926281914073327,0.99301677942276,0.0010000000474974513
82,0.04228546330940012,0.9870104789733887,0.026810237092054424,0.9902234673500061,0.0010000000474974513
83,0.042625247022355886,0.9862349629402161,0.03313667986895785,0.9916201233863831,0.0010000000474974513
84,0.04400592123762426,0.9854595065116882,0.029574168278892945,0.9916201233863831,0.0010000000474974513
85,0.04163527912444017,0.9868165850639343,0.028290627820823113,0.9916201233863831,0.0010000000474974513
86,0.0407681673889407,0.9872043132781982,0.02664156335369585,0.99301677942276,0.0010000000474974513
87,0.04231933026223184,0.9866227507591248,0.027458180647405833,0.9902234673500061,0.0010000000474974513
88,0.040798944530531206,0.9872043132781982,0.03924306619954009,0.9860334992408752,0.0010000000474974513
89,0.03986391682898573,0.9887553453445435,0.02784269469056549,0.9958100318908691,0.0010000000474974513
90,0.04102824335197762,0.9873982071876526,0.026067667328570476,0.99301677942276,0.0010000000474974513
91,0.04447432150634546,0.9850717186927795,0.03325603628146082,0.9888268113136292,0.0010000000474974513
92,0.042672156864006584,0.9866227507591248,0.032880465211294715,0.99301677942276,0.0010000000474974513
93,0.04042060977984083,0.9883675575256348,0.028541669330179858,0.9916201233863831,0.0010000000474974513
94,0.04038777016464385,0.9877859354019165,0.02618301102589795,0.9916201233863831,0.0010000000474974513
95,0.04080242774051698,0.9879798293113708,0.03252992055810697,0.9902234673500061,0.0010000000474974513
96,0.041398486199768166,0.9870104789733887,0.02821894862569411,0.9916201233863831,0.0010000000474974513
97,0.04038859304284786,0.9872043132781982,0.029924070582251643,0.994413435459137,0.0010000000474974513
98,0.03767560545778312,0.9893369674682617,0.04094081839244792,0.9888268113136292,0.0010000000474974513
99,0.04009007545388128,0.9877859354019165,0.027509253550133558,0.994413435459137,0.0010000000474974513
100,0.03822694121549045,0.9875921010971069,0.026913217149217034,0.99301677942276,0.0010000000474974513
101,0.04012873429464145,0.9881737232208252,0.02649483623961247,0.9916201233863831,0.0010000000474974513
102,0.038107775888048596,0.9875921010971069,0.03090498817033608,0.99301677942276,0.0010000000474974513
103,0.03731134073213306,0.9879798293113708,0.030502063651470332,0.9916201233863831,0.0010000000474974513
