,F1,Loss,Accuracy,Precision,Recall,Duration
0,0.9973336900303194,0.024350721893721672,0.9974226951599121,0.9984164687252574,0.9962756052141527,460.05189847946167
1,1.0,0.000129175365070774,1.0,1.0,1.0,488.0633547306061
2,1.0,0.0004988861010567615,1.0,1.0,1.0,84.35218167304993
3,1.0,0.0008303520431922328,1.0,1.0,1.0,87.55430722236633
4,1.0,5.874432064311188e-05,1.0,1.0,1.0,135.13926339149475
