,F1,Loss,Accuracy,Precision,Recall,Duration
0,0.32449582876453203,0.9844077002141893,0.561855673789978,0.3942307692307692,0.3804062894935449,543.384917974472
1,0.33284536976794615,0.9740022580648205,0.5734536051750183,0.4892124474897019,0.3876005340978614,4340.0174379348755
2,0.3643595986139558,0.9358768631565956,0.5870967507362366,0.486974904528096,0.4083481817897637,437.6944406032562
3,0.3273946360153257,0.9590310178264495,0.5716128945350647,0.48700716845878134,0.38467357828391346,384.80095505714417
4,0.34764573299360585,0.9505482509828382,0.578064501285553,0.473072175664263,0.39716731127345656,485.89365005493164
