,F1,Loss,Accuracy,Precision,Recall,Duration
0,0.9986725985617951,0.004665259031828531,0.998711347579956,0.998158379373849,0.9991928974979821,316.563111782074
1,1.0,0.00012906504895168443,1.0,1.0,1.0,467.42852234840393
2,1.0,6.55789986476227e-05,1.0,1.0,1.0,243.28034663200378
3,1.0,5.492959426896226e-05,1.0,1.0,1.0,143.9949586391449
4,1.0,4.155575294985724e-06,1.0,1.0,1.0,957.3832824230194
