,F1,Loss,Accuracy,Precision,Recall,Duration
0,0.04231086193077433,3.7946287279422832,0.048293087631464005,0.03970635288192251,0.04845430107526882,212.3066554069519
1,0.15276311554136907,3.236766906106204,0.1557035744190216,0.15879499001679245,0.15564343270127473,204.8569667339325
2,0.27172902119255515,2.878823445638021,0.2750000059604645,0.2771896868672033,0.2749754216244762,204.98362374305725
3,0.3315174072884797,2.7539192326863606,0.335833340883255,0.34341220530620464,0.3361720168658433,204.98003888130188
4,0.3048507806712773,2.780324722925822,0.3083333373069763,0.31359157374615027,0.30855996216118575,204.86958837509155
