,Epoch_Best,MSE,MAE,Duration
0,222,0.0006683496337953127,0.010930098593235016,855.8268811702728
1,254,0.0002793383735277328,0.0062589808367192745,947.3221454620361
2,42,0.0003590605301724281,0.006866213865578175,202.6814250946045
3,95,0.00020763428053922125,0.006087624002248049,413.78816080093384
4,0,0.00033329758581304405,0.00675630010664463,292.9701681137085
