,Epoch_Best,MSE,MAE,Duration
0,174,0.0029052086433188785,0.02192780002951622,585.3648948669434
1,75,0.0027627955358992848,0.020110424607992172,253.56362295150757
2,212,0.0025283489893707964,0.017597666010260582,815.2026309967041
3,181,0.002536981644678033,0.016718804836273193,649.8667962551117
4,104,0.0024811606401474113,0.01633758842945099,372.7711250782013
