,Epoch_Best,MSE,MAE,Duration
0,1263,2.444546598528379e-06,0.0006684339023195207,13352.864242553711
1,66,5.613733669128527e-06,0.0006707737338729203,1478.541053533554
2,73,5.4313557661266205e-06,0.0006128661334514618,798.0086543560028
3,187,5.257569291138174e-06,0.0006092559779062867,1991.7759912014008
4,52,5.323684143200404e-06,0.0006398351979441941,1132.089276790619
