,loss,mean_absolute_error,val_loss,val_mean_absolute_error,lr
0,0.0026257321652438906,0.017748938873410225,0.002870890451595187,0.018225669860839844,9.999999747378752e-05
1,0.00260769976173631,0.01757710985839367,0.002790533285588026,0.018306562677025795,9.999999747378752e-05
2,0.002582792412593133,0.017364773899316788,0.0027465899009257557,0.018044207245111465,9.999999747378752e-05
3,0.00254223968497374,0.017015162855386734,0.002694592671468854,0.017562082037329674,9.999999747378752e-05
4,0.00254755102408429,0.01675516739487648,0.002912815101444721,0.01853277161717415,9.999999747378752e-05
5,0.0025939583817186453,0.017382511869072914,0.002801837958395481,0.0184194203466177,9.999999747378752e-05
6,0.0025498629871031474,0.016922682523727417,0.002864778763614595,0.018398916348814964,9.999999747378752e-05
7,0.002545688682908399,0.01697434112429619,0.002714230213314295,0.017786750569939613,9.999999747378752e-05
8,0.002532053473664241,0.016757745295763016,0.002710543107241392,0.01755714602768421,9.999999747378752e-05
9,0.002536460272191713,0.01690823771059513,0.0028693539090454577,0.018373539671301842,9.999999747378752e-05
10,0.0025600930934564937,0.0169951394200325,0.0027387097477912905,0.017798351123929024,9.999999747378752e-05
11,0.002534086473234412,0.0167633518576622,0.0027752311434596777,0.017585810273885727,9.999999747378752e-05
12,0.00253759360121977,0.016804443672299385,0.002733552176505327,0.018498288467526436,9.999999747378752e-05
13,0.0025735433704944122,0.017281973734498024,0.0027390473522245886,0.018024202436208725,9.999999747378752e-05
14,0.002545251491634796,0.016861122101545334,0.002820980898104608,0.018282121047377586,9.999999747378752e-05
15,0.0026024807464434868,0.01742524653673172,0.002827742416411638,0.018275395035743713,9.999999747378752e-05
16,0.002535508298832509,0.017096124589443207,0.002761042583733797,0.018230153247714043,9.999999747378752e-05
17,0.0025907881532071363,0.017519839107990265,0.0029152689501643183,0.01892010308802128,9.999999747378752e-05
18,0.0026011911880535385,0.017640534788370132,0.0029508594423532488,0.01936069317162037,9.999999747378752e-05
19,0.0025941452283101776,0.017708683386445045,0.0028084259014576674,0.018404435366392136,9.999999747378752e-05
20,0.002559667285014358,0.017111582681536674,0.0027190322522073983,0.01800313964486122,9.999999747378752e-05
21,0.0025378247179711857,0.016887784004211426,0.0027198551455512644,0.01740923523902893,9.999999747378752e-05
22,0.0025202024650449553,0.01665952429175377,0.002783289970830083,0.01797318644821644,9.999999747378752e-05
23,0.0025503780731620886,0.01690158061683178,0.0028957823291420937,0.018969764932990074,9.999999747378752e-05
24,0.002563353466232204,0.017292141914367676,0.0028011701069772243,0.018122686073184013,9.999999747378752e-05
25,0.0025544974357924527,0.016735592857003212,0.002787670074030757,0.018308451399207115,9.999999747378752e-05
26,0.0025491472204319304,0.0168822780251503,0.0028452993836253883,0.01858513243496418,9.999999747378752e-05
27,0.002529971217477901,0.017023909837007523,0.002681134734302759,0.017369605600833893,9.999999747378752e-05
28,0.002523542440030724,0.016797730699181557,0.0027862070128321648,0.017896806821227074,9.999999747378752e-05
29,0.0025362647397236694,0.01672663353383541,0.0027841649483889342,0.017896799370646477,9.999999747378752e-05
30,0.0025168671078669527,0.01666477508842945,0.0027368451934307813,0.01794421672821045,9.999999747378752e-05
31,0.0025371211361036533,0.017070630565285683,0.0027424453292042017,0.0181349515914917,9.999999747378752e-05
32,0.002532598614278767,0.01686129719018936,0.0027279595378786325,0.017537666484713554,9.999999747378752e-05
33,0.0025084056606930164,0.01645389199256897,0.0027795757399871946,0.01772528700530529,9.999999747378752e-05
34,0.0025231634240804445,0.0166285652667284,0.002717303903773427,0.01769448257982731,9.999999747378752e-05
35,0.0025179069424565467,0.01664690487086773,0.0026990419253706934,0.017882077023386955,9.999999747378752e-05
36,0.0025223129131417307,0.016706980764865875,0.0027431776747107507,0.01745515502989292,9.999999747378752e-05
37,0.0025078330201924676,0.016493724659085274,0.00269388691522181,0.017338117584586143,9.999999747378752e-05
38,0.002576857326655752,0.017167111858725548,0.002736734785139561,0.018266748636960983,9.999999747378752e-05
39,0.0025404775191822816,0.016763458028435707,0.0027541619492694736,0.01795264333486557,9.999999747378752e-05
40,0.002516538551491168,0.016532255336642265,0.002763801580294967,0.01753855310380459,9.999999747378752e-05
41,0.002593366435677227,0.017251543700695038,0.002866297634318471,0.019026407971978188,9.999999747378752e-05
42,0.00259476698960902,0.017733043059706688,0.0028413313906639815,0.018478913232684135,9.999999747378752e-05
43,0.0025724437242994704,0.01718885451555252,0.002763056196272373,0.01832195371389389,9.999999747378752e-05
44,0.0025444108113232586,0.017073385417461395,0.0027520034927874804,0.017914099618792534,9.999999747378752e-05
45,0.0025650032912380993,0.01707063615322113,0.002919925283640623,0.019198987632989883,9.999999747378752e-05
46,0.002564538690623724,0.017393480986356735,0.002808049414306879,0.01820829138159752,9.999999747378752e-05
47,0.0025443406904944116,0.017057817429304123,0.0026987743098288775,0.017833871766924858,9.999999747378752e-05
48,0.002516418009892934,0.016628101468086243,0.002689336659386754,0.01753370836377144,9.999999747378752e-05
49,0.002574327608777417,0.017267392948269844,0.002699120156466961,0.01816086284816265,9.999999747378752e-05
50,0.0025178895124958623,0.016791436821222305,0.0027356161270290615,0.017941951751708984,9.999999747378752e-05
51,0.0025323989943394232,0.016915559768676758,0.002743840217590332,0.017809083685278893,9.999999747378752e-05
52,0.002505453756182558,0.0165032260119915,0.002752346405759454,0.017514094710350037,9.999999747378752e-05
53,0.002501099907223963,0.016473257914185524,0.0027438452001661063,0.017783192917704582,9.999999747378752e-05
54,0.002518194649989406,0.01686040312051773,0.002739787334576249,0.017946867272257805,9.999999747378752e-05
55,0.0025216522303202916,0.016739072278141975,0.0026945783058181403,0.017481986433267593,9.999999747378752e-05
56,0.002519705032076066,0.016463788226246834,0.002722500218078494,0.017655787989497185,9.999999747378752e-05
57,0.0025140134061479736,0.0166473351418972,0.0026931242551654576,0.0175810344517231,9.999999747378752e-05
58,0.0025273242435004148,0.01687224581837654,0.002786070620641112,0.018026262521743774,9.999999747378752e-05
59,0.0025147319991245037,0.01666994020342827,0.002767052222043276,0.01813785545527935,9.999999747378752e-05
60,0.0025140397677508495,0.0167156420648098,0.0027016315143555403,0.01735510490834713,9.999999747378752e-05
61,0.0024935458786785603,0.016483357176184654,0.0026765257120132447,0.01728815957903862,9.999999747378752e-05
62,0.002506007058804648,0.016607746481895447,0.0027362925466150045,0.0179585088044405,9.999999747378752e-05
63,0.002521636721212417,0.016651606187224388,0.0027639233507215978,0.01826317049562931,9.999999747378752e-05
64,0.00259488955554035,0.017702972516417503,0.0028389733284711837,0.018459033221006393,9.999999747378752e-05
65,0.002532125612358666,0.01711801066994667,0.002669728547334671,0.01774909347295761,9.999999747378752e-05
66,0.0024811606401474113,0.016480108723044395,0.0028114318381994964,0.017866330221295357,9.999999747378752e-05
67,0.0025698497192934155,0.01716480404138565,0.0028988018166273832,0.01932588964700699,9.999999747378752e-05
68,0.002558934243602885,0.017449820414185524,0.0027187847997993233,0.018156537786126137,9.999999747378752e-05
69,0.002516215026844293,0.016837209463119507,0.0029038520995527508,0.01921890489757061,9.999999747378752e-05
70,0.002638813819632762,0.01792103610932827,0.002959175454452634,0.01981756091117859,9.999999747378752e-05
71,0.0025713266416763267,0.01757962442934513,0.002721920609474182,0.018176674842834473,9.999999747378752e-05
72,0.002497830939116991,0.016611512750387192,0.002676047803834081,0.017303304746747017,9.999999747378752e-05
73,0.0025795908683600524,0.017081625759601593,0.0027934573590755463,0.018802732229232788,9.999999747378752e-05
74,0.002570447880619516,0.01740577630698681,0.0026670011575333774,0.017558636143803596,9.999999747378752e-05
75,0.002502300149191999,0.016710642725229263,0.0027129615657031534,0.017549142241477966,9.999999747378752e-05
76,0.0024942298057592576,0.016651121899485588,0.0026824034983292224,0.01756538636982441,9.999999747378752e-05
77,0.0025260535896652276,0.016911551356315613,0.002754753176122904,0.01857367344200611,9.999999747378752e-05
78,0.00249598985667237,0.016795294359326363,0.002679828042164445,0.017305802553892136,9.999999747378752e-05
79,0.0024885934544727206,0.01643931120634079,0.0026873522903770207,0.017399458214640617,9.999999747378752e-05
80,0.0025250904727727175,0.016843579709529877,0.002688562497496605,0.017933467403054237,9.999999747378752e-05
81,0.0024983774637803435,0.016543829813599586,0.002706166263669729,0.017615148797631264,9.999999747378752e-05
82,0.002555808130030831,0.01704064942896366,0.002808754565194249,0.019338540732860565,9.999999747378752e-05
83,0.0025861316890869704,0.017607787624001503,0.002694663032889366,0.01822146773338318,9.999999747378752e-05
84,0.002550291686525775,0.017182732000947,0.0027207381557673217,0.017722763121128082,9.999999747378752e-05
85,0.002512459300406691,0.01679135113954544,0.002846157364547253,0.018483879044651985,9.999999747378752e-05
86,0.0025892631706988644,0.017432715743780136,0.0028434293810278176,0.018729906529188156,9.999999747378752e-05
87,0.0025599325179225868,0.01705673709511757,0.002856460865586996,0.018266277387738228,9.999999747378752e-05
88,0.002551946931311654,0.017416317015886307,0.002762193512171507,0.01833191141486168,9.999999747378752e-05
89,0.0025054680687996247,0.016743699088692665,0.002694953279569745,0.017515793442726135,9.999999747378752e-05
90,0.0025161036238488224,0.016765424981713295,0.0027529089944437145,0.017909668385982513,9.999999747378752e-05
91,0.002490997890062216,0.016459975391626358,0.002680329349823296,0.017697978764772415,9.999999747378752e-05
92,0.002579537698895567,0.017368825152516365,0.0027788013219833376,0.01788133941590786,9.999999747378752e-05
93,0.0025298179243691266,0.016982298344373703,0.0026941395364701746,0.017582256346940994,9.999999747378752e-05
94,0.0025706233314445447,0.017048068344593048,0.0027664201334118843,0.018390005454421043,9.999999747378752e-05
