,Epoch_Best,MSE,MAE,Duration
0,1998,0.01464610541653302,0.08969083428382874,13073.30591082573
1,51,0.014555696656720506,0.0896451473236084,677.8058443069458
2,1006,0.014300439092848036,0.08881941437721252,6960.37126493454
3,100,0.014294719892657466,0.08869744837284088,716.7275049686432
4,362,0.014250200293544266,0.08871010690927505,2439.2022936344147
