,F1,Loss,Accuracy,Precision,Recall,Duration
0,0.9096991228860766,0.31567379748821256,0.9108333587646484,0.9098243105714726,0.9097249030806832,33360.617498874664
1,0.9707294848498428,0.09299296607698003,0.9710833430290222,0.970726170963097,0.9707628731342363,18143.26386141777
2,0.9823322931692496,0.0594821885128816,0.9825000166893005,0.9823420239882852,0.98234846441143,18093.0632519722
3,0.9867347190961171,0.048348347529768944,0.9869166612625122,0.9867546001805193,0.986735156259342,18128.296270132065
4,0.9878823023411446,0.04314528854191303,0.9879999756813049,0.9878565476387762,0.9879155837752606,17996.39283680916
