,F1,Loss,Accuracy,Precision,Recall,Duration
0,0.9669657024539458,0.12118360232523022,0.9673333168029785,0.9670223062949196,0.9669356195842751,12738.185558319092
1,0.9944429997078673,0.016995962233117706,0.9944999814033508,0.9944291957311526,0.9944590841597745,9109.708170175552
2,1.0,0.001608164434786886,1.0,1.0,1.0,8484.94894695282
3,1.0,0.0016722854633893197,1.0,1.0,1.0,9826.941098690033
4,1.0,0.0012164218052300082,1.0,1.0,1.0,9444.802675962448
